Country,Id,Year,Quality,Pop,N,Fertility,Birth,Mortality,X,K,D,Delta,d,k,x,rho,x_fc,rho_fc,ws,w,v,i,c,gX,chi,gamma,B,a,o,b,YPop,YL,KL
Iraq,IRQ,2000,,22679,5386862,5.024,36.042,5.081,96675470007,1.53697E+11,21601910811,14.05,4010.1,28531.8,17946.5,0.629,16875.9,0.5422,0.2957,5306.8,44.3,6608.4,11338.1,8.106,8.271,4.768,19756000000,0.12854,0.20435,3667.4,4262774.814,17946.52805,28531.84379
Iraq,IRQ,2001,,23335,5564032,4.873,35.353,5.145,99581860949,1.8629E+11,20491577220,11,3682.9,33481.2,17897.4,0.5346,16296.8,0.5419,,,,9540.7,8356.7,0.819,-6.413,-2.468,23273000000,0.12493,0.23371,4182.8,4267489.22,17897.42779,33481.17898
Iraq,IRQ,2002,,24004,5746806,4.726,34.656,5.272,91490562510,1.83376E+11,23420357131,12.77,4075.4,31909.1,15920.2,0.4989,15768.1,0.5423,,,,3568.2,12352.1,8.747,0.077,5.492,23796000000,0.12977,0.26009,4140.7,3811471.526,15920.24553,31909.13415
Iraq,IRQ,2003,,24685,5933674,4.587,33.992,5.438,60062358305,1.72621E+11,20329821937,11.78,3426.2,29091.7,10122.3,0.3479,15284.5,0.5436,,,,1613.7,8508.6,-5.813,-14.4,-9.046,24848000000,0.14395,0.4137,4187.6,2433152.048,10122.2882,29091.71321
Iraq,IRQ,2004,,25376,6107583,4.46,33.378,5.621,93942439016,1.74146E+11,21236883790,12.19,3477.1,28513.2,15381.3,0.5394,14840.5,0.5457,,,,3726.9,11654.3,-0.317,-4.725,-3.427,26992000000,0.155,0.28732,4419.4,3702019.192,15381.27914,28513.16044
Iraq,IRQ,2005,,26076,6296430,4.345,32.815,5.784,97972173997,1.86124E+11,18691508513,10.04,2968.6,29560.2,15560,0.5264,14425.4,0.5485,,,,4870.8,10689.2,0.266,-3.562,-2.854,26596000000,0.14289,0.27146,4224,3757178.018,15559.95604,29560.17972
Iraq,IRQ,2006,,26784,6484521,4.241,32.286,5.892,1.07661E+11,1.91511E+11,19461008661,10.16,3001.1,29533.6,16602.7,0.5622,14029.3,0.5519,,,,3832,12770.7,1.56,1.007,-1.502,27503000000,0.14361,0.25546,4241.3,4019585.566,16602.70355,29533.61312
Iraq,IRQ,2007,,27500,6673629,4.145,31.761,5.924,1.08462E+11,1.79552E+11,22639399314,12.61,3392.4,26904.7,16252.3,0.6041,13643.2,0.5556,,,,1600.4,14651.9,3.403,3.825,0.413,27405000000,0.15263,0.25267,4106.5,3944055.646,16252.2565,26904.7236
Iraq,IRQ,2008,,28221,6852172,4.052,31.22,5.874,1.16356E+11,1.94549E+11,17462322112,8.98,2548.4,28392.2,16980.9,0.5981,13260.9,0.5595,,,,4737,12243.9,13.225,10.834,10.347,28071000000,0.14429,0.24125,4096.7,4123026.189,16980.88169,28392.24637
Ireland,IRL,1963,A,2850,1122000,4.01,22.2,11.9,22562015364,26011529525,,,,23183.2,20108.7,0.8674,20680.3,0.8395,0.4749,9550.5,45.543,3739.8,16368.9,4.522,,4.847,3671000000,0.14113,0.16271,3271.8,7916496.619,20108.7481,23183.18139
Ireland,IRL,1964,A,2864,1124000,4.065,22.4,11.4,23542457498,27719270533,2965078868,10.7,2638,24661.3,20945.2,0.8493,21490.7,0.8219,0.4842,10142.7,43.804,4157.3,16787.9,4.296,,4.364,3881000000,0.14001,0.16485,3452.8,8220131.808,20945.24688,24661.27272
Ireland,IRL,1965,A,2876,1120000,4.031,22.1,11.5,24090155566,29620551391,3269856487,11.04,2919.5,26446.9,21509.1,0.8133,22328.8,0.8043,0.4843,10417.7,41.938,4617.1,16892,3.982,,3.932,3745000000,0.12643,0.15546,3343.7,8376271.059,21509.06747,26446.92088
Ireland,IRL,1966,A,2884,1132100,3.954,21.6,12.2,24165276087,31210947949,3239911382,10.38,2861.9,27569.1,21345.5,0.7743,23192.6,0.7868,0.4974,10616.8,38.916,4266.7,17078.9,3.077,,2.877,4121000000,0.13204,0.17053,3640.1,8379083.248,21345.53139,27569.07336
Ireland,IRL,1967,A,2900,1116039,3.842,21.1,10.8,25402975303,32802309205,3466971231,10.57,3106.5,29391.7,22761.7,0.7744,24079.5,0.7694,0.4925,11209.9,39.303,4532.4,18229.3,3.335,,3.299,4476000000,0.13645,0.1762,4010.6,8759646.656,22761.72724,29391.72305
Ireland,IRL,1968,A,2913,1122807,3.778,20.9,11.4,27699808443,35165457109,3568882574,10.15,3178.5,31319.2,24670.1,0.7877,24985,0.7522,0.4883,12045.3,40.31,5283.2,19386.9,4.103,-1.927,4.089,4860000000,0.1382,0.17545,4328.4,9509031.391,24670.14228,31319.23573
Ireland,IRL,1969,A,2926,1121846,3.845,21.5,11.5,29614671392,38412631956,3969718142,10.33,3538.6,34240.5,26398.1,0.771,25903.2,0.7353,0.4871,12857.3,39.546,6433,19965.1,4.589,-1.936,4.628,5049000000,0.13144,0.17049,4500.6,10121213.74,26398.16106,34240.55704
Ireland,IRL,1970,A,2950,1118038,3.93,21.8,11.4,30137134341,41579217378,3990461259,9.6,3569.2,37189.5,26955.4,0.7248,26827.9,0.7188,0.5214,14055,34.688,6401.4,20553.9,4.479,-2.304,4.514,5294000000,0.12732,0.17566,4735.1,10215977.74,26955.3757,37189.44918
Ireland,IRL,1971,A,2978,1143215,3.975,22.7,10.7,31295106915,44823648953,4091222174,9.13,3578.7,39208.4,27374.6,0.6982,27753.6,0.7027,0.5284,14463.6,32.929,6416.7,20958,5.171,-2.068,4.975,6135000000,0.13687,0.19604,5366.4,10508766.59,27374.64686,39208.4157
Ireland,IRL,1972,A,3024,1121148,3.874,22.7,11.4,33708031351,48912478189,4353302624,8.9,3882.9,43627.1,30065.6,0.6891,28674.6,0.6872,0.5114,15376.1,33.671,7529.9,22535.7,5.657,-2.333,5.566,6014000000,0.12295,0.17841,5364.1,11146835.76,30065.63928,43627.13771
Ireland,IRL,1973,A,3073,1131073,3.74,22.4,11.1,36067216075,53665001205,5021398650,9.36,4439.5,47446.1,31887.6,0.6721,29585,0.6725,0.5162,16460.1,32.516,8641.3,23246.3,5.279,-3.175,5.132,6234000000,0.11617,0.17284,5511.6,11736809.66,31887.61121,47446.09871
Ireland,IRL,1974,A,3124,1143073,3.617,22.1,11.2,37168116307,58057291155,5322248982,9.17,4656.1,50790.5,32516,0.6402,30480.3,0.6586,0.5652,18378.8,27.834,8498.6,24017.3,4.544,-3.717,4.169,6355000000,0.10946,0.17098,5559.6,11897604.45,32515.96032,50790.5367
Ireland,IRL,1975,A,3177,1182912,3.396,21.1,10.4,37269605530,59917815015,5712570753,9.53,4829.2,50652.8,31506.7,0.622,31358.4,0.6457,0.5797,18265.8,26.14,6402.1,25104.6,4.248,-3.059,3.12,6014000000,0.10037,0.16136,5084.1,11731068.79,31506.65944,50652.80851
Ireland,IRL,1976,A,3228,1168927,3.312,21,10.5,38762690773,62757441438,6045226748,9.63,5171.6,53688.1,33160.9,0.6177,32218.9,0.634,0.5634,18683.9,26.965,7600.9,25560,4.28,-2.451,3.835,6080000000,0.09688,0.15685,5201.3,12008268.52,33160.91661,53688.07585
Ireland,IRL,1977,A,3272,1202363,3.269,21.1,10.3,41817698582,66698880009,6452482890,9.67,5366.5,55473.1,34779.6,0.627,33061.9,0.6234,0.5475,19042.4,28.369,8644.6,26135,4.312,-1.891,2.913,6427000000,0.09636,0.15369,5345.3,12780470.23,34779.59533,55473.1641
Ireland,IRL,1978,A,3314,1209000,3.24,21.2,10.2,45177302515,71219831023,6942240807,9.75,5742.1,58908.1,37367.5,0.6343,33888.3,0.6141,0.5501,20557,28.537,9481.5,27886,4.504,-1.156,3.172,6428000000,0.09026,0.14228,5316.8,13632257.85,37367.49588,58908.04882
Ireland,IRL,1979,A,3368,1251074,3.229,21.5,10,47574406112,77058848636,7513173803,9.75,6005.4,61594.1,38026.8,0.6174,34700.7,0.6062,0.5678,21591.6,26.683,10672.6,27354.3,4.937,-0.726,3.131,7469000000,0.09693,0.157,5970.1,14125417.49,38026.85222,61594.15721
Ireland,IRL,1980,A,3401,1247000,3.229,21.8,9.8,47555113420,80593675975,7763963437,9.63,6226.1,64630,38135.6,0.5901,35505.1,0.5997,0.5966,22753.4,23.8,9060.8,29074.8,4.874,-1.055,3.819,7160000000,0.08884,0.15056,5741.8,13982685.51,38135.61621,64630.05291
Ireland,IRL,1981,A,3443,1286149,3.07,21,9.6,49131169396,84799496508,8142100763,9.6,6330.6,65932.8,38200.2,0.5794,36311.1,0.5948,0.5826,22257.3,24.181,9600.7,28599.5,4.741,-1.28,2.829,7097000000,0.08369,0.14445,5518,14269872.03,38200.21584,65932.87131
Ireland,IRL,1982,A,3480,1296000,2.957,20.4,9.3,49029653219,89018332066,8763656764,9.84,6762.1,68687,37831.5,0.5508,37130.6,0.5916,0.5643,21348.1,23.998,10017.4,27814.2,3.182,-2.591,1.682,6962000000,0.07821,0.142,5371.9,14088980.81,37831.52255,68686.98462
Ireland,IRL,1983,A,3504,1321023,2.759,19.1,9.4,48324217807,91156612186,9442697635,10.36,7148,69004.6,36580.9,0.5301,37977.7,0.59,0.5585,20429.2,23.407,8766.7,27814.2,1.347,-3.589,-0.425,7007000000,0.07687,0.145,5304.2,13791158.05,36580.90571,69004.561
Ireland,IRL,1984,A,3529,1320800,2.589,18.1,9.1,49482503391,93190997681,9585177093,10.29,7257.1,70556.5,37464,0.531,38867,0.5903,0.5459,20453.3,24.109,8797.4,28666.7,0.786,-3.015,-0.298,6960000000,0.07469,0.14066,5269.5,14021678.49,37464.03951,70556.47916
Ireland,IRL,1985,A,3540,1331000,2.5,17.6,9.4,50414362220,94062677823,9758363367,10.37,7331.6,70670.7,37877.1,0.536,39811.6,0.5923,0.5397,20441.6,24.671,7986.5,29890.5,1.168,-1.923,-0.136,7293000000,0.07753,0.14466,5479.3,14241345.26,37877.05651,70670.68206
Ireland,IRL,1986,A,3541,1330812,2.45,17.3,9.5,50502194078,94217202629,10169818234,10.79,7641.8,70796.8,37948.4,0.536,40823.6,0.596,0.5433,20618.6,24.478,7757.9,30190.5,0.55,-1.556,-0.132,8000000000,0.08491,0.15841,6011.4,14262127.67,37948.40599,70796.77868
Ireland,IRL,1987,A,3540,1335331,2.31,16.6,8.8,51340433267,93227764524,10584404871,11.35,7926.4,69816.2,38447.7,0.5507,41912.7,0.6012,0.5123,19696.8,26.858,7185.5,31262.3,0.921,-0.003,0.323,8240000000,0.08839,0.1605,6170.8,14502947.25,38447.72065,69816.22124
Ireland,IRL,1988,A,3530,1324548,2.17,15.3,8.9,53079151243,92439407857,10495203844,11.35,7923.6,69789.4,40073.4,0.5742,43086,0.6078,0.5048,20230.6,28.432,7328.4,32745,1.877,1.598,1.824,8141000000,0.08807,0.15337,6146.2,15036586.75,40073.40711,69789.39824
Ireland,IRL,1989,A,3513,1307130,2.08,14.7,8.8,56386170745,94126534639,9811283514,10.42,7506,72010.1,43137.4,0.599,44347.1,0.6155,0.4825,20815.8,30.998,8796.7,34340.7,2.612,2.412,2.82,8079000000,0.08583,0.14328,6180.7,16050717.55,43137.38553,72010.07906
Ireland,IRL,1990,A,3508,1333877,2.12,15.1,9,61044099944,97921139204,10465248189,10.69,7845.7,73410.9,45764.4,0.6234,45696.6,0.624,0.4893,22394.4,31.835,10690.5,35073.9,3.826,3.022,3.783,8295000000,0.08471,0.13589,6218.7,17401396.79,45764.41452,73410.9211
Ireland,IRL,1991,A,3531,1356902,2.09,16.3,8.9,61748245877,1.00016E+11,11201344899,11.2,8255.1,73709.2,45506.8,0.6174,47133.7,0.633,0.5006,22781.4,30.831,9799,35707.8,4.021,2.826,3.633,9029000000,0.09028,0.14622,6654.1,17487466.97,45506.78374,73709.1646
Ireland,IRL,1992,A,3558,1374986,2.02,14.5,8.7,62875377095,99974064097,11640310253,11.64,8465.8,72709.1,45728,0.6289,48658,0.6423,0.5028,22992.5,31.269,8435.2,37292.8,4.054,2.656,3.468,8523000000,0.08525,0.13555,6198.6,17671550.62,45728.01257,72709.15056
Ireland,IRL,1993,A,3578,1408843,1.93,13.9,9,64293123955,98858089162,12229377677,12.37,8680.4,70169.7,45635.4,0.6504,50267.2,0.6516,0.4984,22743.9,32.623,7888.3,37747.1,3.833,2.491,2.599,8532000000,0.08631,0.1327,6056,17969011.73,45635.40718,70169.69894
Ireland,IRL,1994,A,3596,1437013,1.86,13.4,8.6,68252599514,99783815779,11532586561,11.56,8025.4,69438.4,47496.2,0.684,51956.2,0.6604,0.4725,22442.5,36.08,8669.6,38826.6,3.82,2.653,1.925,8915000000,0.08934,0.13062,6203.8,18980144.47,47496.1601,69438.35287
Ireland,IRL,1995,A,3614,1463821,1.87,13.5,8.8,75085320375,1.03203E+11,12054102337,11.68,8234.7,70502.7,51294,0.7275,53715.2,0.6685,0.4518,23176.8,39.881,10570.7,40723.3,4.141,3.09,2.281,8970000000,0.08692,0.11946,6127.8,20776236.96,51294.05875,70502.7133
Ireland,IRL,1996,A,3636,1511590,1.91,13.9,8.7,81592615216,1.08705E+11,12614740635,11.6,8345.3,71914.6,53978,0.7506,55529.9,0.6756,0.4432,23925.6,41.789,11985.3,41992.7,5.573,3.907,3.414,9547000000,0.08782,0.11701,6315.9,22440213.21,53978.00675,71914.64836
Ireland,IRL,1997,A,3681,1546141,1.92,14.3,8.6,90703089587,1.17874E+11,12715784840,10.79,8224.2,76237.3,58664.2,0.7695,57383.8,0.6815,0.4243,24888.6,44.303,14153.9,44510.3,7.329,4.035,4.982,9968000000,0.08457,0.1099,6447,24640882.8,58664.17719,76237.29369
Ireland,IRL,1998,A,3728,1642287,1.94,14.5,8.5,97521052514,1.29577E+11,13541924369,10.45,8245.8,78900.5,59381.3,0.7526,59258.5,0.6859,0.4163,24721,43.929,15372.2,44009.1,8.332,2.92,5.266,10401000000,0.08027,0.10665,6333.2,26159080.61,59381.24854,78900.47692
Ireland,IRL,1999,A,3775,1720390,1.9,14.2,8.5,1.07596E+11,1.42979E+11,14187846713,9.92,8246.9,83108.4,62541.7,0.7525,61137.3,0.6888,0.4092,25592.1,44.46,16036.8,46504.9,9.103,1.91,5.504,10935000000,0.07648,0.10163,6356.1,28502273.62,62541.6812,83108.43382
Ireland,IRL,2000,A,3822,1777185,1.887,14,8.2,1.17614E+11,1.57633E+11,15178283035,9.63,8540.6,88698,66180.2,0.7461,63003.3,0.6901,0.4009,26531.4,44.701,16786.1,49394.1,8.976,0.504,5.096,11167000000,0.07084,0.09495,6283.5,30772993.12,66180.15553,88697.93132
Ireland,IRL,2001,A,3873,1817112,1.935,15,7.8,1.2449E+11,1.70954E+11,16023334390,9.37,8818,94079.8,68509.8,0.7282,64841,0.69,0.3999,27399.6,43.697,16148.9,52360.9,8.45,-0.605,4.768,11939000000,0.06984,0.0959,6570.3,32143037.43,68509.80235,94079.82065
Ireland,IRL,2002,A,3933,1856038,1.969,15.4,7.5,1.32912E+11,1.84246E+11,17097793798,9.28,9212,99268.6,71610.7,0.7214,66638.3,0.6886,0.3868,27700.4,44.234,16373.9,55236.8,7.642,-1.291,3.988,11851000000,0.06432,0.08916,6385.1,33794078.6,71610.66268,99268.63366
Ireland,IRL,2003,A,4002,1894749,1.964,15.4,7.2,1.40098E+11,1.98403E+11,18768715572,9.46,9905.7,104711.9,73940.4,0.7061,68386.7,0.6859,0.3886,28734.6,43.172,17377,56563.4,7.246,-1.275,4.386,11643000000,0.05868,0.08311,6144.9,35007107.29,73940.37066,104711.8895
Ireland,IRL,2004,A,4091,1958817,1.939,15.2,6.9,1.45057E+11,2.11732E+11,20766690042,9.81,10601.6,108092,74053.1,0.6851,70082.5,0.6822,0.3947,29228,41.469,17406.6,56646.5,5.975,-1.878,3.379,11784000000,0.05566,0.08124,6015.9,35457486.79,74053.15477,108092.0172
Ireland,IRL,2005,A,4199,2068379,1.874,14.8,6.6,1.55499E+11,2.29717E+11,21663225648,9.43,10473.5,111061.1,75179.2,0.6769,71727.7,0.6776,0.4074,30625.6,40.116,19168.3,56010.9,5.585,-1.947,2.55,11784000000,0.0513,0.07578,5697.2,37032425.94,75179.23771,111061.1534
Ireland,IRL,2006,A,4309,2165976,1.926,15.4,6.4,1.63263E+11,2.49373E+11,22559672147,9.05,10415.5,115132.1,75376.3,0.6547,73328.3,0.6724,0.4105,30942,38.594,19490.7,55885.6,5.423,-2.128,1.91,11757000000,0.04715,0.07201,5428,37888898.2,75376.30257,115132.0941
Ireland,IRL,2007,A,4420,2253660,2.01,16.2,6.4,1.73108E+11,2.68788E+11,23919161465,8.9,10613.5,119267.4,76812,0.644,74893.7,0.6667,0.4107,31544.3,37.955,19228.2,57583.7,5.285,-2.268,1.402,12111000000,0.04506,0.06996,5373.9,39164726.23,76811.98137,119267.3791
Ireland,IRL,2008,A,4518,2284449,2.096,17,6.4,1.67889E+11,2.79432E+11,25541791076,9.14,11180.7,122319.1,73492.1,0.6008,76435.3,0.6608,0.4373,32134.5,33.811,15839.9,57652.2,3.619,-3.23,-0.122,11891000000,0.04255,0.07083,5205.2,37160026.78,73492.12042,122319.1307
Ireland,IRL,2009,,4580,2261159,2.068,16.8,6.5,1.52731E+11,2.75355E+11,26809960253,9.74,11856.7,121776,67545.6,0.5547,77966.5,0.6548,,,,10053.7,57491.9,1.031,-4.224,-1.84,,,,,33347452.52,67545.5961,121775.9907
Israel,ISR,1963,B,2407,806689,,25,6.1,20680851232,37177494949,,,,46086.5,25636.7,0.5563,26314.2,0.5614,0.4634,11880.2,29.849,7844.2,17792.5,9.426,,6.189,2239000000,0.06022,0.10826,2775.5,8591961.459,25636.70911,46086.52771
Israel,ISR,1964,B,2498,839432,,25.7,6.3,22644527554,40784959810,4043718278,9.91,4817.2,48586.4,26976,0.5552,27610.9,0.5621,0.4715,12719.3,29.343,9114.7,17861.3,9.264,,5.605,2495000000,0.06117,0.11018,2972.2,9065063.072,26976.01182,48586.37723
Israel,ISR,1965,B,2578,868434,3.814,25.8,6.3,24373899026,43979634854,4488915683,10.21,5169,50642.4,28066.5,0.5542,28924.7,0.5628,0.4968,13942.2,27.89,8847.6,19218.8,9.459,,5.501,3530000000,0.08026,0.14483,4064.8,9454576.814,28066.49558,50642.46086
Israel,ISR,1966,B,2641,891813,,25.5,6.3,24066452791,45922125144,4496337105,9.79,5041.8,51493,26986,0.5241,30251.2,0.5635,0.5206,14047.7,25.126,7219.9,19766.1,6.822,,3.076,3708000000,0.08075,0.15407,4157.8,9112628.849,26985.98562,51492.99813
Israel,ISR,1967,B,2694,911750,3.79,23.7,6.4,24493911969,46494694970,4433545361,9.54,4862.7,50995,26864.7,0.5268,31585.3,0.5641,0.5023,13493.2,26.221,5490.7,21374.1,5.22,,1.91,3693000000,0.07943,0.15077,4050.5,9092023.745,26864.72385,50995.00408
Israel,ISR,1968,B,2747,932091,,24.9,6.7,29052700611,49255585800,4656468050,9.45,4995.7,52844.2,31169.4,0.5898,32918.7,0.5646,0.4802,14967.3,30.66,7957.8,23211.6,6.798,1.172,3.908,3766000000,0.07646,0.12963,4040.4,10576156.03,31169.38219,52844.18131
Israel,ISR,1969,B,2817,958189,,25.6,6.9,33235573614,53481831210,5139103207,9.61,5363.4,55815.6,34685.8,0.6214,34238.3,0.565,0.4696,16286.8,32.964,9774,24911.8,7.674,2.253,5.028,4041000000,0.07556,0.12159,4217.3,11798215.7,34685.82254,55815.53452
Israel,ISR,1970,B,2903,989966,3.778,26.1,7.1,36044083663,58683798782,5447543717,9.28,5502.8,59278.6,36409.4,0.6142,35529.1,0.565,0.4717,17174.3,32.449,10757.5,25652,7.825,2.056,5.205,4521000000,0.07704,0.12543,4566.8,12416150.07,36409.41574,59278.60026
Israel,ISR,1971,B,2997,1023563,,28,7,39939143681,65589357110,6103593155,9.31,5963.1,64079.5,39019.7,0.6089,36776.9,0.5648,0.4559,17789.1,33.132,12709.7,26310.1,10.131,3.001,7.375,4431000000,0.06756,0.11094,4329,13326374.27,39019.72197,64079.45296
Israel,ISR,1972,B,3096,1059145,3.77,27.2,7.2,44305866442,73451456422,6772933642,9.22,6394.7,69349.8,41831.7,0.6032,37968,0.5643,0.4339,18149.5,34.149,13817.8,28013.9,11.854,2.708,8.857,4618000000,0.06287,0.10423,4360.1,14310680.38,41831.72884,69349.7646
Israel,ISR,1973,B,3197,1095713,,27,7,48279233279,81362048243,7513019490,9.23,6856.7,74254.9,44061.9,0.5934,39091.1,0.5637,0.4476,19724.2,32.776,14076.3,29985.6,10.158,0.12,6.923,5266000000,0.06472,0.10907,4806,15101417.98,44061.93344,74254.88996
Israel,ISR,1974,B,3286,1127877,,27.5,7.1,50567811879,87984815319,8156945744,9.27,7232.1,78009.2,44834.5,0.5747,40138.9,0.563,0.4308,19314.8,32.714,13104,31730.5,8.394,-1.563,5.133,5303000000,0.06027,0.10487,4701.8,15388865.45,44834.50933,78009.22913
Israel,ISR,1975,B,3354,1153312,3.554,27.6,7.1,52517090403,94558908601,8973355777,9.49,7780.5,81989,45535.9,0.5554,41108.9,0.5624,0.4334,19734.6,31.469,13480.7,32055.2,7.528,-2.013,4.473,5358000000,0.05666,0.10202,4645.8,15658047.23,45535.89176,81989.00957
Israel,ISR,1976,B,3424,1179139,,27.9,6.7,51530226701,98650688960,9578851958,9.71,8123.6,83663.3,43701.6,0.5224,42003.4,0.562,0.4511,19711.6,28.674,11593.7,32107.8,5.096,-3.067,2.266,5348000000,0.05421,0.10378,4535.5,15049715.74,43701.57098,83663.32465
Israel,ISR,1977,B,3496,1206043,3.41,26.3,6.9,51019622574,1.01384E+11,9917970416,9.78,8223.6,84063.1,42303.3,0.5032,42829,0.5621,0.485,20516,25.918,10489.6,31813.7,2.822,-3.624,0.224,5425000000,0.05351,0.10633,4498.2,14593713.55,42303.31968,84063.06617
Israel,ISR,1978,B,3570,1233575,,25,6.8,53981267954,1.03761E+11,10561355537,10.18,8561.6,84114.2,43760,0.5202,43594.1,0.5626,0.4778,20907.3,27.169,10489,33271.1,2.233,-2.631,-0.138,5775000000,0.05566,0.10698,4681.5,15120803.35,43760.02104,84114.24794
Israel,ISR,1979,B,3653,1264598,,24.7,6.7,56756701611,1.07438E+11,10808119496,10.06,8546.7,84958.2,44881.2,0.5283,44306.5,0.5638,0.5041,22626,26.196,11454.2,33427.1,2.309,-1.686,0.021,5732000000,0.05335,0.10099,4532.7,15537011.12,44881.22044,84958.24454
Israel,ISR,1980,B,3737,1295819,3.242,24.3,6.7,56727926824,1.09348E+11,10607895647,9.7,8186.3,84385.4,43777.7,0.5188,44974.3,0.5655,0.4911,21498,26.402,9660.4,34117.3,1.543,-1.364,-0.788,5767000000,0.05274,0.10166,4450.5,15180071.4,43777.66249,84385.41329
Israel,ISR,1981,B,3801,1323910,,23.6,6.5,59744122268,1.10934E+11,10263088615,9.25,7752.1,83792.4,45127,0.5386,45606,0.5677,0.4819,21746,27.904,8949.6,36177.4,2.958,0.611,0.642,5785000000,0.05215,0.09683,4369.6,15718001.12,45127.02696,83792.39741
Israel,ISR,1982,B,3858,1335462,3.13,24,6.9,61182542593,1.13315E+11,11227139595,9.91,8406.9,84850.5,45813.8,0.5399,46209.1,0.5704,0.4834,22144.5,27.895,10189.9,35623.9,3.633,1.408,1.594,6567000000,0.05795,0.10733,4917.4,15858616.54,45813.76527,84850.50357
Israel,ISR,1983,B,3927,1351528,,24,6.9,63533394108,1.16196E+11,12086164528,10.4,8942.6,85973.9,47008.6,0.5468,46790.4,0.5735,0.4933,23188.6,27.706,11074.7,35933.9,3.259,0.995,1.432,6528000000,0.05618,0.10275,4830.1,16178608.13,47008.56668,85973.92232
Israel,ISR,1984,B,3997,1387294,,23.7,6.7,63535670548,1.17447E+11,12678295908,10.79,9138.9,84659.1,45798.3,0.541,47356.4,0.5768,0.4979,22802.1,27.163,10040.6,35757.7,2.257,0.475,0.405,6475000000,0.05513,0.10191,4667.4,15895839.52,45798.27387,84659.12233
Israel,ISR,1985,B,4068,1404834,3.058,23.5,6.6,64746394174,1.16465E+11,13480950257,11.58,9596.1,82902.9,46088.3,0.5559,47913.9,0.5803,0.4587,21142.5,30.09,8896.8,37191.5,2.644,1.383,1.029,6782000000,0.05823,0.10475,4827.6,15916026.1,46088.28814,82902.83125
Israel,ISR,1986,B,4140,1452997,,23.1,6.8,67627074084,1.16256E+11,13980376777,12.03,9621.8,80010.9,46543.2,0.5817,48468.1,0.5836,0.4711,21928.5,30.764,9477.8,37065.4,2.479,1.542,0.618,7261000000,0.06246,0.10737,4997.3,16335042.05,46543.16154,80010.87553
Israel,ISR,1987,B,4210,1479322,3.01,22.7,6.7,73033051995,1.16428E+11,14243692411,12.23,9628.5,78703.6,49369.3,0.6273,49022.3,0.5866,0.4872,24054.6,32.165,9745.1,39624.2,3.541,2.999,1.495,7468000000,0.06414,0.10226,5048.3,17347518.29,49369.27322,78703.62769
Israel,ISR,1988,B,4282,1538804,,22.6,6.6,74687567686,1.17203E+11,14064440069,12,9139.9,76165.1,48536.1,0.6372,49577.9,0.589,0.5015,24339.3,31.769,9643.6,38892.5,3.235,3.062,0.64,8195000000,0.06992,0.10972,5325.6,17442215.71,48536.11486,76165.12246
Israel,ISR,1989,B,4355,1589669,,22.3,7.1,74485303262,1.17371E+11,14358924434,12.23,9032.7,73833.5,46855.9,0.6346,50136.8,0.5907,0.5036,23595.6,31.504,9138.1,37717.7,3.18,3.193,0.457,8660000000,0.07378,0.11626,5447.7,17103399.14,46855.85695,73833.54194
Israel,ISR,1990,B,4478,1624409,2.824,22.2,6.8,80591587041,1.21701E+11,13904062746,11.42,8559.5,74920.1,49612.9,0.6622,50699.6,0.5915,0.4886,24243.2,33.862,11225,38387.8,4.378,3.499,1.474,9145000000,0.07514,0.11347,5629.7,17997228.01,49612.86661,74920.08086
Israel,ISR,1991,B,4649,1703318,,21.4,6.5,88515483508,1.33486E+11,14189574967,10.63,8330.5,78368,51966.5,0.6631,51263.7,0.5914,0.4736,24613.8,34.903,15249.2,36717.3,5.383,2.619,2.204,9358000000,0.0701,0.10572,5494,19039682.41,51966.50508,78367.96202
Israel,ISR,1992,B,4822,1788404,2.7,21.5,6.4,94687946871,1.45587E+11,15216868367,10.45,8508.6,81405.9,52945.5,0.6504,51825.6,0.5903,0.4719,24986.3,34.345,15275.1,37670.4,5.193,0.724,1.399,11317000000,0.07773,0.11952,6328,19636654.27,52945.50162,81405.93053
Israel,ISR,1993,B,4998,1889907,,21.3,6.6,98463037161,1.5768E+11,16678551461,10.58,8825.1,83432.8,52099.4,0.6244,52382.3,0.5883,0.483,25165.4,32.282,15224.1,36875.3,5.527,-0.406,1.417,12312000000,0.07808,0.12504,6514.6,19700487.63,52099.40868,83432.84611
Israel,ISR,1994,B,5175,1990090,2.9,21.2,6.5,1.05483E+11,1.71857E+11,17041752837,9.92,8563.3,86356.3,53004,0.6138,52932.1,0.5856,,,,15686.9,37317.2,6.959,-0.668,2.466,12850000000,0.07477,0.12182,6457,20383145.67,53004.02436,86356.32727
Israel,ISR,1995,B,5353,2068515,2.9,21.1,6.3,1.12819E+11,1.88353E+11,18011995278,9.56,8707.7,91057.3,54541.2,0.599,53472.7,0.5821,0.5112,27879.3,29.28,16682.8,37858.5,6.728,-2.007,1.894,14790000000,0.07852,0.13109,7150.1,21075915.25,54541.24061,91057.3019
Israel,ISR,1996,B,5515,2139245,2.9,21.3,6.3,1.1954E+11,2.05692E+11,19921044562,9.68,9312.2,96151.9,55879.8,0.5812,54002.2,0.5782,0.5169,28885.7,28.074,17417.4,38462.3,6.01,-2.638,1.452,14835000000,0.07212,0.1241,6934.7,21675513.19,55879.74039,96151.89167
