BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
1,Algeria,1960,MF,25,999,84.6,13.5,2.8,1.6,0.6,0.3,0.2,0.7201,0.6057,0.1037,0.0107,4097,DZA,Middle East and North Africa
1,Algeria,1965,MF,25,999,88,9.8,2.1,1.7,0.7,0.4,0.3,0.6151,0.4839,0.1181,0.0131,4215,DZA,Middle East and North Africa
1,Algeria,1970,MF,25,999,84.4,13,2.9,2.2,1.1,0.3,0.2,0.7807,0.6274,0.1435,0.0098,4684,DZA,Middle East and North Africa
1,Algeria,1975,MF,25,999,78.3,16.6,4,4.7,2.9,0.3,0.2,1.2318,0.9211,0.2997,0.0111,5424,DZA,Middle East and North Africa
1,Algeria,1980,MF,25,999,69.8,22.4,5.9,7.1,5,0.6,0.4,1.8075,1.3123,0.4759,0.0193,6549,DZA,Middle East and North Africa
1,Algeria,1985,MF,25,999,59.3,29.2,8.5,10,7.8,1.4,0.9,2.5823,1.8111,0.7269,0.0444,7703,DZA,Middle East and North Africa
1,Algeria,1990,MF,25,999,48.5,34.8,11.3,14.2,11.9,2.4,1.6,3.5545,2.3784,1.096,0.08,9245,DZA,Middle East and North Africa
1,Algeria,1995,MF,25,999,37.6,38.5,14,19.8,17.7,4,2.5,4.7307,3.0001,1.6005,0.13,11101,DZA,Middle East and North Africa
1,Algeria,2000,MF,25,999,28.5,39.9,16.2,26.3,24.3,5.2,3.3,5.8884,3.5723,2.1453,0.1707,13184,DZA,Middle East and North Africa
1,Algeria,2005,MF,25,999,21.3,40.7,18.5,31.3,29.8,6.6,4.2,6.8771,4.0524,2.6091,0.2156,15689,DZA,Middle East and North Africa
1,Algeria,2010,MF,25,999,15.5,41.7,21.2,34.3,33.3,8.5,5.4,7.6107,4.4525,2.8811,0.2772,18599,DZA,Middle East and North Africa
80,Bahrain,1950,MF,25,999,89.2,5.2,3.5,3.6,2,2,1.6,0.8973,0.5961,0.2302,0.0709,44,BHR,Middle East and North Africa
80,Bahrain,1955,MF,25,999,88.1,5.7,3.8,4.1,2.3,2.2,1.8,0.9998,0.6604,0.2603,0.0791,52,BHR,Middle East and North Africa
80,Bahrain,1960,MF,25,999,87,6.1,4.2,4.5,2.6,2.4,1.9,1.0943,0.7194,0.2884,0.0865,60,BHR,Middle East and North Africa
80,Bahrain,1965,MF,25,999,84.2,7.7,5.3,5.5,3.4,2.6,2,1.3056,0.8734,0.3396,0.0926,62,BHR,Middle East and North Africa
80,Bahrain,1970,MF,25,999,77.4,9.7,4.2,9.2,5.8,3.8,2.7,1.8742,1.197,0.548,0.1292,76,BHR,Middle East and North Africa
80,Bahrain,1975,MF,25,999,68.8,11.1,4.6,14.7,9.3,5.4,3.2,2.6911,1.6759,0.8435,0.1717,93,BHR,Middle East and North Africa
80,Bahrain,1980,MF,25,999,53.3,15.6,6.6,22.2,14.4,8.7,4.1,4.0864,2.5197,1.3104,0.2563,153,BHR,Middle East and North Africa
80,Bahrain,1985,MF,25,999,43.2,16.3,8.2,28,18,12.2,5.6,5.2153,3.1481,1.7106,0.3565,215,BHR,Middle East and North Africa
80,Bahrain,1990,MF,25,999,38.5,13.3,7.7,32.9,21,15.4,6.8,6.0331,3.5306,2.0582,0.4443,257,BHR,Middle East and North Africa
80,Bahrain,1995,MF,25,999,24.8,16.3,10.2,46,30.6,12.7,5.4,7.1508,4.3163,2.4726,0.3619,311,BHR,Middle East and North Africa
80,Bahrain,2000,MF,25,999,12.9,18.8,12,57.1,38.4,11.2,4.5,8.3296,5.0236,2.9909,0.3151,370,BHR,Middle East and North Africa
80,Bahrain,2005,MF,25,999,9.3,16.4,11.3,62.7,44.1,11.6,4.6,8.9969,5.2855,3.389,0.3224,421,BHR,Middle East and North Africa
80,Bahrain,2010,MF,25,999,7.4,14.6,10.5,66.3,47.3,11.7,4.5,9.4189,5.434,3.6616,0.3233,470,BHR,Middle East and North Africa
109,Cyprus,1950,MF,25,999,45.4,46.1,24.1,6.6,3,1.8,1.4,3.0686,2.61,0.3946,0.0641,236,CYP,Middle East and North Africa
109,Cyprus,1955,MF,25,999,36.8,52.5,29.4,9.2,4.5,1.5,1.2,3.6571,3.1029,0.5009,0.0533,261,CYP,Middle East and North Africa
109,Cyprus,1960,MF,25,999,28.9,56.8,33.8,13,6.9,1.4,1.1,4.3128,3.582,0.6807,0.0501,268,CYP,Middle East and North Africa
109,Cyprus,1965,MF,25,999,23.8,58.7,29.4,16.1,9.1,1.4,1.1,4.586,3.6934,0.8426,0.05,276,CYP,Middle East and North Africa
109,Cyprus,1970,MF,25,999,19.7,59.1,29.2,18.7,11,2.5,2,5.0544,3.9221,1.0413,0.0909,314,CYP,Middle East and North Africa
109,Cyprus,1975,MF,25,999,14.5,57.6,31.1,23.6,14.7,4.4,3.4,5.9019,4.3379,1.4081,0.156,326,CYP,Middle East and North Africa
109,Cyprus,1980,MF,25,999,11.2,54.9,33.4,26.8,17.6,7.1,5.6,6.7035,4.6873,1.7606,0.2556,346,CYP,Middle East and North Africa
109,Cyprus,1985,MF,25,999,6.6,48.6,32.6,29.9,20.3,14.8,11.7,8.0494,5.1223,2.3961,0.5309,372,CYP,Middle East and North Africa
109,Cyprus,1990,MF,25,999,5.2,43.5,31.4,34.2,24.1,17,13.4,8.7007,5.3201,2.7712,0.6094,403,CYP,Middle East and North Africa
109,Cyprus,1995,MF,25,999,8,33.1,25.4,38.9,28.3,20,15.8,9.2232,5.2885,3.218,0.7167,441,CYP,Middle East and North Africa
109,Cyprus,2000,MF,25,999,10.6,24.7,19.8,39.9,29.6,24.8,19.6,9.6788,5.2179,3.5737,0.8872,487,CYP,Middle East and North Africa
109,Cyprus,2005,MF,25,999,14.2,26.4,19.3,38,29,21.3,16.8,8.9853,4.9322,3.2896,0.7636,540,CYP,Middle East and North Africa
109,Cyprus,2010,MF,25,999,11.8,21,18,43.8,33.4,23.4,18.4,9.7518,5.1984,3.7172,0.8361,592,CYP,Middle East and North Africa
13,Egypt,1950,MF,25,999,94.1,2.6,0.8,2.1,0.8,1.2,0.8,0.5032,0.3017,0.1614,0.0401,8956,EGY,Middle East and North Africa
13,Egypt,1955,MF,25,999,93.4,2.9,0.9,2.3,0.9,1.4,0.9,0.5592,0.3345,0.1785,0.0462,10028,EGY,Middle East and North Africa
13,Egypt,1960,MF,25,999,92.1,3.3,1.1,2.8,1.1,1.8,1.2,0.6934,0.4079,0.2261,0.0593,11190,EGY,Middle East and North Africa
13,Egypt,1965,MF,25,999,91.2,3.5,1.2,3.2,1.3,2.1,1.3,0.7862,0.4591,0.2589,0.0682,12475,EGY,Middle East and North Africa
13,Egypt,1970,MF,25,999,88.8,4.1,1.5,4.4,1.8,2.7,1.7,1.0307,0.5942,0.3482,0.0883,13777,EGY,Middle East and North Africa
13,Egypt,1975,MF,25,999,86.3,4.7,1.9,5.7,2.3,3.4,2.1,1.2983,0.7426,0.4454,0.1104,15254,EGY,Middle East and North Africa
13,Egypt,1980,MF,25,999,75.5,10.6,4.5,10.3,4.5,3.5,2.2,2.0497,1.2816,0.6547,0.1134,17196,EGY,Middle East and North Africa
13,Egypt,1985,MF,25,999,64.1,16.5,7.5,14.8,6.8,4.6,3,2.9586,1.8829,0.9241,0.1516,19598,EGY,Middle East and North Africa
13,Egypt,1990,MF,25,999,59.6,15.9,7.6,19.9,9.6,4.6,3,3.4832,2.173,1.1595,0.1507,22600,EGY,Middle East and North Africa
13,Egypt,1995,MF,25,999,54.9,15.2,7.7,25.4,12.6,4.3,2.8,4.0131,2.4691,1.4004,0.1436,25590,EGY,Middle East and North Africa
13,Egypt,2000,MF,25,999,49.6,13.9,7.3,31.9,16,4.4,2.9,4.6633,2.814,1.7035,0.1458,29173,EGY,Middle East and North Africa
13,Egypt,2005,MF,25,999,43.8,12.3,6.8,37.1,19.4,6.6,4.3,5.5013,3.1937,2.0905,0.2171,33753,EGY,Middle East and North Africa
13,Egypt,2010,MF,25,999,37.3,11.3,6.4,41.8,22.4,9.4,6.1,6.4028,3.6031,2.4898,0.3099,39193,EGY,Middle East and North Africa
87,Iran (Islamic Republic of),1950,MF,25,999,95,3.4,2.1,1.3,0.5,0.3,0.2,0.3372,0.2584,0.0699,0.009,7384,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1955,MF,25,999,93.6,4.3,3,1.7,0.8,0.4,0.4,0.4593,0.345,0.099,0.0153,7884,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1960,MF,25,999,91.7,5.4,3.4,2.4,1.1,0.5,0.4,0.5953,0.44,0.1373,0.018,8538,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1965,MF,25,999,88.5,7.2,4.3,3.4,1.8,0.9,0.7,0.8442,0.603,0.21,0.0312,9331,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1970,MF,25,999,84,9.6,5.8,5.3,2.8,1.1,0.9,1.1968,0.8474,0.3095,0.0399,10408,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1975,MF,25,999,79.4,10.9,6.5,8.2,4.5,1.5,1.3,1.6351,1.1051,0.4738,0.0562,12179,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1980,MF,25,999,75.9,10.5,6.2,11.7,7.1,1.9,1.5,2.0624,1.317,0.6786,0.0667,14167,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1985,MF,25,999,69.1,11.8,6.9,16.7,11.1,2.4,2,2.7766,1.7074,0.9811,0.0881,17554,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1990,MF,25,999,59.5,15,8.7,21,14.5,4.6,3.9,3.758,2.2473,1.3411,0.1696,20833,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1995,MF,25,999,42.5,23.7,13.6,27.3,18.3,6.5,5.6,5.0476,3.0467,1.7586,0.2424,23668,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),2000,MF,25,999,33.2,25.5,14.6,32.1,19.8,9.1,7.9,5.9607,3.4642,2.1573,0.3393,27203,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),2005,MF,25,999,23.8,24.5,13.9,39.4,20.7,12.3,10.6,7.0259,3.9032,2.6632,0.4595,31934,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),2010,MF,25,999,18.5,22.1,12.5,44.5,24.4,14.9,12.9,7.8372,4.121,3.1615,0.5547,38791,IRN,Middle East and North Africa
88,Iraq,1950,MF,25,999,98.1,0.5,0.1,0.8,0.3,0.6,0.4,0.1887,0.1004,0.0685,0.0198,2193,IRQ,Middle East and North Africa
88,Iraq,1955,MF,25,999,97.8,0.6,0.2,0.9,0.4,0.7,0.5,0.2227,0.1198,0.0798,0.0232,2442,IRQ,Middle East and North Africa
88,Iraq,1960,MF,25,999,96.3,1.4,0.5,1.5,0.6,0.8,0.5,0.3296,0.194,0.1098,0.0258,2682,IRQ,Middle East and North Africa
88,Iraq,1965,MF,25,999,94.9,2.5,0.9,1.7,0.7,0.9,0.6,0.4122,0.2572,0.1254,0.0297,3010,IRQ,Middle East and North Africa
88,Iraq,1970,MF,25,999,92.9,3.2,1.2,2.5,1,1.4,0.9,0.6106,0.3697,0.1937,0.0473,3425,IRQ,Middle East and North Africa
88,Iraq,1975,MF,25,999,89.2,4.8,1.9,4,1.7,2.1,1.3,0.9299,0.5666,0.2957,0.0675,4038,IRQ,Middle East and North Africa
88,Iraq,1980,MF,25,999,82,9,3.9,5.8,2.6,3.2,2,1.4802,0.93,0.4456,0.1046,4704,IRQ,Middle East and North Africa
88,Iraq,1985,MF,25,999,74.5,13.1,6,7.8,3.6,4.6,3,2.0837,1.3163,0.6167,0.1507,5491,IRQ,Middle East and North Africa
88,Iraq,1990,MF,25,999,67,14.6,7.1,12.3,6,6.1,3.9,2.8699,1.7572,0.9132,0.1996,6426,IRQ,Middle East and North Africa
88,Iraq,1995,MF,25,999,55.8,18.9,9.7,17.6,8.8,7.8,5,3.8929,2.3799,1.2579,0.2551,7752,IRQ,Middle East and North Africa
88,Iraq,2000,MF,25,999,44.5,25.4,13.6,21.2,10.7,9,5.8,4.7704,2.9807,1.4952,0.2945,9349,IRQ,Middle East and North Africa
88,Iraq,2005,MF,25,999,37.4,30.5,17.1,22.9,12,9.3,5.9,5.2726,3.3611,1.6069,0.3046,11189,IRQ,Middle East and North Africa
88,Iraq,2010,MF,25,999,32.4,35.3,20.5,22.7,12.2,9.7,6.2,5.5619,3.6176,1.627,0.3173,13200,IRQ,Middle East and North Africa
89,Israel,1950,MF,25,999,20.8,42.6,42.6,27.1,13.8,9.5,6.2,7.2321,4.7522,2.1657,0.3142,641,ISR,Middle East and North Africa
89,Israel,1955,MF,25,999,20,42.9,42.5,27.4,13.7,9.7,6.3,7.2983,4.7895,2.1894,0.3195,869,ISR,Middle East and North Africa
89,Israel,1960,MF,25,999,19.1,43.1,41,27.9,13.9,9.9,6.4,7.3433,4.7903,2.2263,0.3268,1037,ISR,Middle East and North Africa
89,Israel,1965,MF,25,999,18.4,40.4,37.1,29.4,14.5,11.8,7.7,7.6318,4.7995,2.4416,0.3907,1232,ISR,Middle East and North Africa
89,Israel,1970,MF,25,999,17,37,33.4,31.3,15.5,14.8,9.6,8.1203,4.8775,2.7544,0.4883,1362,ISR,Middle East and North Africa
89,Israel,1975,MF,25,999,13,34.2,30.2,34.8,18.5,18,11.6,8.9009,5.1017,3.2065,0.5927,1615,ISR,Middle East and North Africa
89,Israel,1980,MF,25,999,9.7,30.6,26.9,36.6,20.2,23.1,15,9.7535,5.3063,3.6859,0.7613,1868,ISR,Middle East and North Africa
89,Israel,1985,MF,25,999,7.1,28.6,25,39.3,22.2,25.1,16.6,10.2951,5.4681,3.994,0.8331,2075,ISR,Middle East and North Africa
89,Israel,1990,MF,25,999,5.2,26.4,23,39.9,23.2,28.5,18.8,10.8257,5.5882,4.2909,0.9466,2308,ISR,Middle East and North Africa
89,Israel,1995,MF,25,999,4.2,24.8,21.7,38.9,22.8,32,21.3,11.1991,5.6508,4.4821,1.0662,2842,ISR,Middle East and North Africa
89,Israel,2000,MF,25,999,3.6,22.9,19.9,37.1,22.4,36.4,24.4,11.6009,5.6979,4.6871,1.216,3324,ISR,Middle East and North Africa
89,Israel,2005,MF,25,999,3.7,20.9,17.4,34.3,20.9,41.1,27.4,11.862,5.9329,4.5606,1.3686,3772,ISR,Middle East and North Africa
89,Israel,2010,MF,25,999,2.6,19.2,17,41.4,25.9,36.7,24.3,11.9138,6.2659,4.4268,1.2211,4195,ISR,Middle East and North Africa
91,Jordan,1950,MF,25,999,86.5,8.7,4.5,4.2,2.3,0.6,0.4,0.9418,0.6864,0.234,0.0214,174,JOR,Middle East and North Africa
91,Jordan,1955,MF,25,999,82.7,11.1,5.9,5.5,3,0.7,0.5,1.2059,0.8835,0.2981,0.0243,235,JOR,Middle East and North Africa
91,Jordan,1960,MF,25,999,79.6,13,7.2,6.5,3.4,0.8,0.7,1.4194,1.044,0.3448,0.0306,320,JOR,Middle East and North Africa
91,Jordan,1965,MF,25,999,75.7,13.8,7.7,9.3,4.7,1.2,0.9,1.8056,1.2737,0.4911,0.0408,391,JOR,Middle East and North Africa
91,Jordan,1970,MF,25,999,73.1,12.7,7.5,12,5.9,2.1,1.5,2.1943,1.4562,0.6648,0.0732,571,JOR,Middle East and North Africa
91,Jordan,1975,MF,25,999,68.6,13.7,8.7,13.5,6.6,4.1,2.8,2.7183,1.7302,0.8498,0.1384,673,JOR,Middle East and North Africa
91,Jordan,1980,MF,25,999,66.1,14.5,9.6,12.7,6.1,6.7,4.1,3.0694,1.8878,0.966,0.2156,696,JOR,Middle East and North Africa
91,Jordan,1985,MF,25,999,57,16.8,12.2,18.4,9.3,7.8,4.7,3.9851,2.4397,1.2959,0.2495,875,JOR,Middle East and North Africa
91,Jordan,1990,MF,25,999,49.3,15,11.9,24.1,12.9,11.5,6.4,5.1042,2.9446,1.8009,0.3587,1021,JOR,Middle East and North Africa
91,Jordan,1995,MF,25,999,40.4,11.5,9.9,33.4,19.9,14.7,7.1,6.437,3.5251,2.4761,0.4358,1558,JOR,Middle East and North Africa
91,Jordan,2000,MF,25,999,33.4,11,9.9,40,26.7,15.5,6.7,7.3413,3.9615,2.9346,0.4452,1978,JOR,Middle East and North Africa
91,Jordan,2005,MF,25,999,28.8,10.4,9.7,44.2,32.8,16.6,6.4,8.0153,4.2492,3.3054,0.4607,2444,JOR,Middle East and North Africa
91,Jordan,2010,MF,25,999,25.6,8.4,7.9,47.5,37.9,18.6,6.5,8.6467,4.4522,3.6936,0.5009,2900,JOR,Middle East and North Africa
93,Kuwait,1950,MF,25,999,74,19.4,1.5,4.4,2.3,2.1,1.4,1.1867,0.6782,0.4391,0.0694,64,KWT,Middle East and North Africa
93,Kuwait,1955,MF,25,999,67,23.3,2.4,6.8,3.7,3,1.9,1.6601,0.9041,0.6578,0.0981,83,KWT,Middle East and North Africa
93,Kuwait,1960,MF,25,999,60.5,26.8,3.5,8.9,5,3.8,2.4,2.0958,1.1133,0.8589,0.1236,123,KWT,Middle East and North Africa
93,Kuwait,1965,MF,25,999,53.7,29.6,5.1,12.3,7.1,4.4,2.8,2.6299,1.3609,1.1267,0.1423,193,KWT,Middle East and North Africa
93,Kuwait,1970,MF,25,999,50.4,30.9,6.3,14.1,8.2,4.6,2.9,2.9015,1.492,1.2601,0.1495,286,KWT,Middle East and North Africa
93,Kuwait,1975,MF,25,999,67.3,8.8,2.4,17.3,10.2,6.6,4,3.0209,1.1799,1.628,0.213,383,KWT,Middle East and North Africa
93,Kuwait,1980,MF,25,999,58,7.6,2.3,24.4,14.8,10.1,6.1,4.2776,1.577,2.376,0.3246,575,KWT,Middle East and North Africa
93,Kuwait,1985,MF,25,999,50.3,7.2,2.1,29.7,19,12.7,8.1,5.2624,1.8822,2.964,0.4162,785,KWT,Middle East and North Africa
93,Kuwait,1990,MF,25,999,48,7.5,1.9,31.9,19.6,12.6,8.1,5.4593,1.971,3.0734,0.415,987,KWT,Middle East and North Africa
93,Kuwait,1995,MF,25,999,46.4,6.5,1.4,33.9,19.6,13.2,8.4,5.6718,2.0437,3.196,0.4321,932,KWT,Middle East and North Africa
93,Kuwait,2000,MF,25,999,27.6,23.4,4.5,38.7,20.5,10.3,6.6,6.0544,2.5195,3.1957,0.3391,1316,KWT,Middle East and North Africa
93,Kuwait,2005,MF,25,999,7.9,47.3,7.1,36.5,17.3,8.3,5.3,5.9656,2.8791,2.8147,0.2718,1619,KWT,Middle East and North Africa
93,Kuwait,2010,MF,25,999,6.8,46.3,7.3,39.6,18.7,7.3,4.6,6.1018,2.949,2.9146,0.2382,1879,KWT,Middle East and North Africa
140,Libyan Arab Jamahiriya,1950,MF,25,999,88.3,11.2,0.3,0.3,0.1,0.1,0,0.3902,0.3701,0.0179,0.0022,407,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1955,MF,25,999,87.5,11.9,0.4,0.4,0.2,0.1,0.1,0.4204,0.3973,0.0206,0.0025,432,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1960,MF,25,999,85.5,13.4,0.8,0.9,0.3,0.1,0.1,0.5368,0.4872,0.045,0.0047,514,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1965,MF,25,999,84,14.5,1.3,1.3,0.4,0.2,0.1,0.6336,0.564,0.063,0.0066,621,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1970,MF,25,999,77.1,19.9,2.3,2.6,0.9,0.4,0.3,0.995,0.8494,0.1313,0.0144,722,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1975,MF,25,999,72.7,22.3,3.5,4,1.4,1,0.6,1.3294,1.074,0.2231,0.0323,865,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1980,MF,25,999,63.1,25.6,6.9,9.6,4.2,1.7,1.1,2.2272,1.6535,0.5181,0.0557,1090,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1985,MF,25,999,59.7,23.9,8.5,13.7,8.5,2.7,1.7,2.8729,1.956,0.828,0.0889,1347,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1990,MF,25,999,47.9,29.3,11.6,20,11.7,2.8,1.8,3.8088,2.5949,1.1209,0.093,1574,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1995,MF,25,999,39.4,31.8,16.6,25.6,14.7,3.2,2.1,4.6904,3.1815,1.4025,0.1064,1887,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,2000,MF,25,999,33.2,30.5,19.3,32.1,17.6,4.2,2.7,5.5501,3.6692,1.7428,0.1381,2292,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,2005,MF,25,999,30.1,26.5,19,34.6,17.9,8.9,5.7,6.37,3.972,2.1075,0.2905,2774,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,2010,MF,25,999,26.5,23.9,18.9,33.1,16,16.5,10.5,7.2625,4.2591,2.4639,0.5395,3369,LBY,Middle East and North Africa
120,Malta,1950,MF,25,999,53.3,31.8,6.2,10.8,3.2,4.1,3.2,3.0731,2.0349,0.8913,0.1469,148,MLT,Middle East and North Africa
120,Malta,1955,MF,25,999,45.4,39.4,7.5,11.7,3.5,3.5,2.7,3.3485,2.3218,0.9013,0.1254,143,MLT,Middle East and North Africa
120,Malta,1960,MF,25,999,34.8,48.2,9.5,14,3.9,3,2.2,3.8467,2.7511,0.9898,0.1057,151,MLT,Middle East and North Africa
120,Malta,1965,MF,25,999,22.9,58.2,11.7,16.6,4.3,2.4,1.6,4.4013,3.237,1.0837,0.0806,147,MLT,Middle East and North Africa
120,Malta,1970,MF,25,999,22.8,54.8,28.6,19.2,4.7,3.3,2.1,5.2338,3.8473,1.2798,0.1067,159,MLT,Middle East and North Africa
120,Malta,1975,MF,25,999,22.8,50.4,35,22.4,5.2,4.4,2.7,5.8409,4.1678,1.53,0.143,175,MLT,Middle East and North Africa
120,Malta,1980,MF,25,999,11.5,54.8,41.8,28.4,6.2,5.2,3.2,6.9979,4.9184,1.9113,0.1682,190,MLT,Middle East and North Africa
120,Malta,1985,MF,25,999,9.1,52.4,41.8,32.6,6.8,5.9,3.9,7.5129,5.1362,2.1809,0.1958,210,MLT,Middle East and North Africa
120,Malta,1990,MF,25,999,7.3,45.5,37.9,40.3,8.3,6.9,4.5,8.2214,5.3324,2.6619,0.227,224,MLT,Middle East and North Africa
120,Malta,1995,MF,25,999,12.5,35.4,30.2,44.7,9.2,7.4,4.9,8.2788,5.0941,2.9389,0.2458,239,MLT,Middle East and North Africa
120,Malta,2000,MF,25,999,8.7,32.8,28.1,49.4,10.3,9.1,5.9,8.9527,5.3384,3.3134,0.3009,254,MLT,Middle East and North Africa
120,Malta,2005,MF,25,999,3.7,33.2,33,52.4,12,10.8,7,9.746,5.7758,3.6143,0.3559,270,MLT,Middle East and North Africa
120,Malta,2010,MF,25,999,4.3,26.9,23.8,58.3,14.2,10.5,6.8,9.9296,5.6487,3.9347,0.3462,287,MLT,Middle East and North Africa
29,Morocco,1950,MF,25,999,96.6,1.5,0.6,1.9,0.8,0,0,0.2475,0.1481,0.0994,0,3266,MAR,Middle East and North Africa
29,Morocco,1955,MF,25,999,95.9,1.9,0.7,2.2,0.9,0,0,0.2922,0.1762,0.116,0,3664,MAR,Middle East and North Africa
29,Morocco,1960,MF,25,999,95.3,2.1,0.8,2.5,1,0,0,0.3291,0.1994,0.1298,0,4177,MAR,Middle East and North Africa
29,Morocco,1965,MF,25,999,93.6,2.7,1.1,3.4,1.4,0.1,0.1,0.4675,0.2745,0.1886,0.0044,4891,MAR,Middle East and North Africa
29,Morocco,1970,MF,25,999,95.3,3.2,1.2,1.5,0.6,0,0,0.2683,0.188,0.0804,0,5468,MAR,Middle East and North Africa
29,Morocco,1975,MF,25,999,89.1,4.2,1.8,5.8,2.4,0.7,0.4,0.8557,0.4773,0.3557,0.0227,5824,MAR,Middle East and North Africa
29,Morocco,1980,MF,25,999,84.1,6.8,3,7.5,3.3,1.5,0.4,1.241,0.697,0.5064,0.0377,7189,MAR,Middle East and North Africa
29,Morocco,1985,MF,25,999,78.4,10,5,8.7,4,2.8,1.8,1.7046,0.9492,0.6641,0.0912,8460,MAR,Middle East and North Africa
29,Morocco,1990,MF,25,999,73.2,12.3,6.8,10.2,4.9,4.3,2.8,2.2027,1.2035,0.8573,0.1419,9833,MAR,Middle East and North Africa
29,Morocco,1995,MF,25,999,67.3,14.9,9.4,11.9,5.9,5.9,3.9,2.7658,1.4992,1.0706,0.196,11374,MAR,Middle East and North Africa
29,Morocco,2000,MF,25,999,60.7,17.9,12.8,13.9,7,7.5,4.8,3.3658,1.8333,1.2868,0.2457,13199,MAR,Middle East and North Africa
29,Morocco,2005,MF,25,999,55.4,19.7,15.3,16.6,8.7,8.4,5.4,3.9025,2.1203,1.5074,0.2747,15211,MAR,Middle East and North Africa
29,Morocco,2010,MF,25,999,50.9,21.1,17.5,18.7,10,9.3,6,4.3688,2.3646,1.6992,0.3049,17442,MAR,Middle East and North Africa
318,Qatar,1950,MF,25,999,89.7,2.6,0.8,4.7,2.9,3,1.9,1.0722,0.5657,0.4086,0.0979,10,QAT,Middle East and North Africa
318,Qatar,1955,MF,25,999,86.8,3,1,5.8,3.6,4.4,2.9,1.4248,0.7325,0.5471,0.1452,14,QAT,Middle East and North Africa
318,Qatar,1960,MF,25,999,82.3,3.8,1.3,7.7,4.8,6.2,4,1.9351,0.9846,0.7467,0.2037,19,QAT,Middle East and North Africa
318,Qatar,1965,MF,25,999,77.3,4.6,1.7,10,6.1,8.2,5.2,2.5171,1.275,0.9739,0.2682,31,QAT,Middle East and North Africa
318,Qatar,1970,MF,25,999,70.2,5.9,2.3,13.4,8.1,10.6,6.6,3.3047,1.681,1.2795,0.3442,50,QAT,Middle East and North Africa
318,Qatar,1975,MF,25,999,66.4,6.6,2.7,15.2,9.2,11.7,7.2,3.7128,1.8975,1.4367,0.3786,80,QAT,Middle East and North Africa
318,Qatar,1980,MF,25,999,59.1,8.4,3.7,19.8,11.6,12.8,7.7,4.4408,2.3189,1.711,0.4109,112,QAT,Middle East and North Africa
318,Qatar,1985,MF,25,999,53.5,9.8,4.7,23.4,13.3,13.3,8.4,4.9706,2.6368,1.899,0.4348,206,QAT,Middle East and North Africa
318,Qatar,1990,MF,25,999,48.9,10.9,5.4,27.1,15.3,13.2,8.5,5.4014,2.9049,2.063,0.4335,279,QAT,Middle East and North Africa
318,Qatar,1995,MF,25,999,43.7,11.5,6,30.9,17,13.9,9,5.9479,3.2159,2.2733,0.4587,312,QAT,Middle East and North Africa
318,Qatar,2000,MF,25,999,40.7,10.8,5.8,32.2,17.4,16.3,10.5,6.4073,3.4069,2.4642,0.5363,370,QAT,Middle East and North Africa
318,Qatar,2005,MF,25,999,37.2,9.2,5.2,33.6,17.5,20,12.8,7.038,3.6489,2.7332,0.6559,523,QAT,Middle East and North Africa
318,Qatar,2010,MF,25,999,33.9,9.5,5.5,38.4,19.4,18.3,11.7,7.2823,3.8507,2.832,0.5996,582,QAT,Middle East and North Africa
99,Saudi Arabia,1950,MF,25,999,57.6,29,13.5,8.9,4.9,4.5,2.9,2.9015,2.0747,0.6798,0.1471,1267,SAU,Middle East and North Africa
99,Saudi Arabia,1955,MF,25,999,56.9,28.7,13.3,9.6,5.3,4.8,3.2,3.0281,2.1279,0.7398,0.1604,1398,SAU,Middle East and North Africa
99,Saudi Arabia,1960,MF,25,999,56,28.2,13.1,10.5,5.8,5.3,3.4,3.1635,2.185,0.8043,0.1741,1557,SAU,Middle East and North Africa
99,Saudi Arabia,1965,MF,25,999,55.1,27.8,12.9,11.4,6.3,5.7,3.7,3.3109,2.2476,0.8748,0.1886,1799,SAU,Middle East and North Africa
